time,MP2.5,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,month_sin,month_cos,weekday_sin,weekday_cos,hour_sin,hour_cos,temperature_2m_lag1,temperature_2m_lag3,temperature_2m_lag6,temperature_2m_lag12,temperature_2m_lag24,relative_humidity_2m_lag1,relative_humidity_2m_lag3,relative_humidity_2m_lag6,relative_humidity_2m_lag12,relative_humidity_2m_lag24,wind_speed_10m_lag1,wind_speed_10m_lag3,wind_speed_10m_lag6,wind_speed_10m_lag12,wind_speed_10m_lag24,pm25_lag1,pm25_lag2,pm25_lag3,pm25_lag6,pm25_lag12,pm25_lag24,pm25_lag48,pm25_lag168,is_winter,pm25_mean_6h,pm25_std_6h,pm25_max_6h,pm25_mean_12h,pm25_std_12h,pm25_max_12h,pm25_mean_24h,pm25_std_24h,pm25_max_24h,pm25_mean_48h,pm25_std_48h,pm25_max_48h
2026-05-25 03:00:00+00:00,0.0,15.55,97.153595,0.0,8.557102,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7071067811865475,0.7071067811865476,16.7,17.35,18.65,22.35,15.85,97.1784,96.271904,91.86212,72.88748,97.78497,11.328566,2.6999998,6.1305785,7.0038276,7.8954163,0.3,21.4,34.3,22.1,16.5,39.4,,,0,21.983333333333334,12.247026850083518,34.3,19.808333333333334,9.70055840317108,34.3,29.150000000000002,12.612174932252529,49.2,,,
2026-05-25 04:00:00+00:00,0.0,15.35,95.59658,0.0,6.489992,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001,15.55,17.3,18.0,22.85,15.4,97.153595,96.88346,94.480934,72.06081,98.724525,8.557102,5.5916004,2.4149535,9.473541,3.4949677,0.0,0.3,21.4,20.6,11.5,43.3,,,0,18.3,15.177615095923336,34.3,18.433333333333334,11.256701707575493,34.3,27.508333333333336,13.734308569566139,49.2,,,
2026-05-25 05:00:00+00:00,0.0,15.25,94.97787,0.0,7.056826,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.9659258262890683,0.25881904510252074,15.35,16.7,17.8,21.2,15.4,95.59658,97.1784,95.073296,79.68716,98.724525,6.489992,11.328566,2.16,7.674842,2.0991426,0.0,0.0,0.3,33.2,15.0,49.2,,,0,14.866666666666667,16.7968647868186,34.3,17.474999999999998,12.338198262454533,34.3,25.704166666666666,14.397659204874591,49.2,,,
2026-05-25 06:00:00+00:00,0.0,15.5,95.60158,0.0,5.5596404,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,15.25,15.55,17.35,20.8,16.5,94.97787,97.153595,96.271904,81.92786,98.735245,7.056826,8.557102,2.6999998,5.771239,5.692099,0.0,0.0,0.0,34.3,11.6,46.3,,,0,9.333333333333332,14.912232115503924,34.3,16.224999999999998,13.331584165568472,34.3,23.65416666666667,14.40941658193988,46.3,,,
2026-05-25 07:00:00+00:00,0.0,15.45,95.292244,0.0,5.6492476,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.9659258262890683,-0.25881904510252063,15.5,15.35,17.3,20.5,16.1,95.60158,95.59658,96.88346,82.931305,98.731346,5.5596404,6.489992,5.5916004,2.7416782,3.710795,0.0,0.0,0.0,21.4,22.5,40.9,,,0,3.6166666666666667,8.712844923827504,21.4,15.258333333333333,14.096063817658983,34.3,21.724999999999998,14.344950634130885,40.9,,,
2026-05-25 08:00:00+00:00,0.0,15.45,94.67952,0.0,5.2323985,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,15.45,15.25,16.7,19.7,15.75,95.292244,94.97787,97.1784,87.69031,96.22648,5.6492476,7.056826,11.328566,4.503598,2.6999998,0.0,0.0,0.0,0.3,28.7,35.2,,,0,0.049999999999999996,0.12247448713948633,0.3,13.383333333333333,14.534837981605255,34.3,20.020833333333332,14.397281723106367,40.0,,,
2026-05-25 09:00:00+00:00,4.4,15.5,93.46689,0.0,4.5891175,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7071067811865476,-0.7071067811865475,15.45,15.5,15.55,18.65,15.6,94.67952,95.60158,97.153595,91.86212,97.15466,5.2323985,5.5596404,8.557102,6.1305785,4.6938252,0.0,0.0,0.0,0.0,22.1,39.2,,,0,0.0,0.0,0.0,10.991666666666667,14.141329391881674,34.3,18.554166666666667,14.575559625818729,40.0,,,
2026-05-25 10:00:00+00:00,4.8,15.4,94.37235,0.0,2.7416782,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,15.5,15.45,15.35,18.0,15.85,93.46689,95.292244,95.59658,94.480934,95.613205,4.5891175,5.6492476,6.489992,2.4149535,0.9693296,4.4,0.0,0.0,0.0,20.6,36.8,,,0,0.7333333333333334,1.7962924780410183,4.4,9.516666666666667,13.79623356594328,34.3,17.104166666666668,14.15736032773325,40.0,,,
2026-05-25 11:00:00+00:00,17.4,15.95,91.10834,0.0,3.189608,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.258819045102521,-0.9659258262890682,15.4,15.45,15.25,17.8,16.4,94.37235,94.67952,94.97787,95.073296,95.937805,2.7416782,5.2323985,7.056826,2.16,0.9,4.8,4.4,0.0,0.0,33.2,34.7,,,0,1.5333333333333332,2.378795213267997,4.8,8.200000000000001,13.390294993016376,34.3,15.770833333333334,13.721943048070585,40.0,,,
2026-05-25 12:00:00+00:00,30.2,17.1,86.61789,0.0,4.91634,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,15.95,15.5,15.5,17.35,17.95,91.10834,93.46689,95.60158,96.271904,93.88226,3.189608,4.5891175,5.5596404,2.6999998,3.244996,17.4,4.8,4.4,0.0,34.3,35.2,,,0,4.433333333333333,6.74141429276281,17.4,6.883333333333333,11.326303523884166,34.3,15.049999999999999,13.125779479959338,40.0,,,
