time,MP2.5,temperature_2m,relative_humidity_2m,mes,hora,dia_semana,MP2.5_imputado_media,precipitation,wind_speed_10m,target_24h,PM2.5_lag_1h,PM2.5_lag_3h,PM2.5_lag_6h,PM2.5_lag_12h,PM2.5_lag_24h,PM2.5_rolling_mean_3h,PM2.5_rolling_mean_6h,PM2.5_rolling_mean_12h,PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h
2016-07-31 01:00:00+00:00,31.0,15.151,98.40487,7,1,6,0,0.0,4.6938257,49.0,21.0,30.0,43.0,14.0,12.0,29.666666666666668,35.0,28.25,22.666666666666668,11.10294385822271
2016-07-31 02:00:00+00:00,46.0,14.851,98.08414,7,2,6,0,0.0,5.7599998,54.0,31.0,38.0,41.0,14.0,16.0,30.0,33.0,29.666666666666668,23.458333333333332,10.986074848630643
2016-07-31 03:00:00+00:00,36.0,14.751,96.509636,7,3,6,0,0.0,7.42159,57.0,46.0,21.0,37.0,13.0,15.0,32.666666666666664,33.833333333333336,32.333333333333336,24.708333333333332,11.778680691851026
2016-07-31 04:00:00+00:00,37.0,14.651,95.57317,7,4,6,0,0.0,6.9247384,61.0,36.0,31.0,30.0,15.0,26.0,37.666666666666664,33.666666666666664,34.25,25.583333333333332,11.806102573288898
2016-07-31 05:00:00+00:00,23.0,14.451,95.566444,7,5,6,0,0.0,7.4128532,59.0,37.0,46.0,38.0,23.0,23.0,39.666666666666664,34.833333333333336,36.083333333333336,26.041666666666668,12.034295798355757
2016-07-31 06:00:00+00:00,19.0,14.101,96.80662,7,6,6,0,0.0,6.9527545,74.0,23.0,36.0,21.0,50.0,17.0,32.0,32.333333333333336,36.083333333333336,26.041666666666668,12.034295798355757
2016-07-31 07:00:00+00:00,22.0,14.251,96.18319,7,7,6,0,0.0,3.6,70.0,19.0,37.0,31.0,43.0,17.0,26.333333333333332,32.0,33.5,26.125,11.97574541566719
2016-07-31 08:00:00+00:00,26.0,13.851,97.43309,7,8,6,0,0.0,4.3349743,78.0,22.0,23.0,46.0,41.0,18.0,21.333333333333332,30.5,31.75,26.333333333333332,11.852963917231525
2016-07-31 09:00:00+00:00,27.0,13.651,97.74727,7,9,6,0,0.0,2.5455842,75.0,26.0,19.0,36.0,37.0,15.0,22.333333333333332,27.166666666666668,30.5,26.666666666666668,11.72016718483929
2016-07-31 10:00:00+00:00,27.0,13.301001,98.381935,7,10,6,0,0.0,2.0991426,52.0,27.0,22.0,37.0,30.0,17.0,25.0,25.666666666666668,29.666666666666668,27.166666666666668,11.453750730529514
2016-07-31 11:00:00+00:00,26.0,14.351,94.02097,7,11,6,0,0.0,3.8268526,35.0,27.0,26.0,23.0,38.0,15.0,26.666666666666668,24.0,29.416666666666668,27.583333333333332,11.24786614223458
2016-07-31 12:00:00+00:00,23.0,16.301,83.23264,7,12,6,0,0.0,2.0364676,33.0,26.0,27.0,19.0,21.0,14.0,26.666666666666668,24.5,28.416666666666668,28.041666666666668,10.932516980834544
2016-07-31 13:00:00+00:00,20.0,18.601,71.51654,7,13,6,0,0.0,2.2768397,19.0,23.0,27.0,22.0,31.0,14.0,25.333333333333332,25.166666666666668,28.583333333333332,28.416666666666668,10.578553639390073
2016-07-31 14:00:00+00:00,19.0,20.551,61.52459,7,14,6,0,0.0,3.7064266,9.0,20.0,26.0,26.0,46.0,14.0,23.0,24.833333333333332,27.666666666666668,28.666666666666668,10.289997957775217
2016-07-31 15:00:00+00:00,22.0,21.951,54.28526,7,15,6,0,0.0,3.7585104,12.0,19.0,23.0,27.0,36.0,13.0,20.666666666666668,23.666666666666668,25.416666666666668,28.875,10.027408091998742
2016-07-31 16:00:00+00:00,22.0,22.851,49.240803,7,16,6,0,0.0,3.6179552,10.0,22.0,20.0,27.0,37.0,15.0,20.333333333333332,22.833333333333332,24.25,29.25,9.565563234854679
2016-07-31 17:00:00+00:00,25.0,23.501,45.65152,7,17,6,0,0.0,3.2599385,12.0,22.0,19.0,26.0,23.0,23.0,21.0,22.0,23.0,29.541666666666668,9.21236959870759
2016-07-31 18:00:00+00:00,20.0,23.451,44.7373,7,18,6,0,0.0,4.1046314,14.0,25.0,22.0,23.0,19.0,50.0,23.0,21.833333333333332,23.166666666666668,29.625,9.159516315310444
2016-07-31 19:00:00+00:00,23.0,22.301,51.589233,7,19,6,0,0.0,9.220499,10.0,20.0,22.0,20.0,22.0,43.0,22.333333333333332,21.333333333333332,23.25,28.375,8.261026886374054
2016-07-31 20:00:00+00:00,45.0,21.051,60.841015,7,20,6,0,0.0,11.212135,23.0,23.0,25.0,19.0,26.0,41.0,22.666666666666668,21.833333333333332,23.333333333333332,27.541666666666668,7.712097592443069
2016-07-31 21:00:00+00:00,48.0,19.051,74.92007,7,21,6,0,0.0,9.178235,16.0,45.0,20.0,22.0,27.0,37.0,29.333333333333332,26.166666666666668,24.916666666666668,27.708333333333332,8.051352393376076
2016-07-31 22:00:00+00:00,47.0,17.551,87.77985,7,22,6,0,0.0,6.9153743,20.0,48.0,23.0,22.0,27.0,30.0,38.666666666666664,30.5,26.666666666666668,28.166666666666668,8.87432381584138
2016-07-31 23:00:00+00:00,52.0,16.651001,94.72738,7,23,6,0,0.0,3.8939953,19.0,47.0,45.0,25.0,26.0,38.0,46.666666666666664,34.666666666666664,28.333333333333332,28.875,9.669820824741908
2016-08-01 00:00:00+00:00,40.0,16.101,97.165535,8,0,0,0,0.0,3.563818,25.0,52.0,48.0,20.0,23.0,21.0,49.0,39.166666666666664,30.5,29.458333333333332,10.61983037065342
2016-08-01 01:00:00+00:00,49.0,15.750999,97.78332,8,1,0,0,0.0,1.8,42.0,40.0,47.0,23.0,20.0,31.0,46.333333333333336,42.5,31.916666666666668,30.25,10.669949675933802
2016-08-01 02:00:00+00:00,54.0,15.251,98.40609,8,2,0,0,0.0,3.9763298,47.0,49.0,52.0,45.0,19.0,46.0,47.0,46.833333333333336,34.333333333333336,31.0,11.336742880141454
2016-08-01 03:00:00+00:00,57.0,15.001,98.403015,8,3,0,0,0.0,5.0911684,63.0,54.0,40.0,48.0,22.0,36.0,47.666666666666664,48.333333333333336,37.25,31.333333333333332,11.900554121796185
2016-08-01 04:00:00+00:00,61.0,14.601,97.763695,8,4,0,0,0.0,6.638072,64.0,57.0,49.0,47.0,22.0,37.0,53.333333333333336,49.833333333333336,40.166666666666664,32.208333333333336,12.981522543070009
2016-08-01 05:00:00+00:00,59.0,14.201,95.558,8,5,0,0,0.0,7.968939,101.0,61.0,54.0,52.0,25.0,23.0,57.333333333333336,52.166666666666664,43.416666666666664,33.208333333333336,14.230949635784487
2016-08-01 06:00:00+00:00,74.0,13.901,91.871544,8,6,0,0,0.0,9.565437,72.0,59.0,57.0,40.0,20.0,19.0,59.0,53.333333333333336,46.25,34.708333333333336,14.98543979324944
2016-08-01 07:00:00+00:00,70.0,13.401,93.97786,8,7,0,0,0.0,11.165805,83.0,74.0,61.0,49.0,23.0,22.0,64.66666666666667,59.0,50.75,37.0,16.59753779539505
2016-08-01 08:00:00+00:00,78.0,13.651,86.852936,8,8,0,0,0.0,10.495713,43.0,70.0,59.0,54.0,45.0,26.0,67.66666666666667,62.5,54.666666666666664,39.0,17.574685351874518
2016-08-01 09:00:00+00:00,75.0,13.551001,84.01186,8,9,0,0,0.0,9.693296,19.0,78.0,74.0,57.0,48.0,27.0,74.0,66.5,57.416666666666664,41.166666666666664,19.046092071299217
2016-08-01 10:00:00+00:00,52.0,13.101,84.803406,8,10,0,0,0.0,10.495713,20.0,75.0,70.0,61.0,47.0,27.0,74.33333333333333,69.5,59.666666666666664,43.166666666666664,19.990577490552838
2016-08-01 11:00:00+00:00,35.0,15.051001,80.65712,8,11,0,0,0.0,12.57426,15.0,52.0,78.0,59.0,52.0,26.0,68.33333333333333,68.0,60.083333333333336,44.208333333333336,19.76157705083864
2016-08-01 12:00:00+00:00,33.0,19.051,62.402374,8,12,0,0,0.0,12.904882,9.0,35.0,75.0,74.0,40.0,23.0,54.0,64.0,58.666666666666664,44.583333333333336,19.48447914459692
2016-08-01 13:00:00+00:00,19.0,21.351,52.719147,8,13,0,0,0.0,17.22742,13.0,33.0,52.0,70.0,49.0,20.0,40.0,57.166666666666664,58.083333333333336,45.0,19.106111018751825
2016-08-01 14:00:00+00:00,9.0,22.951,45.651726,8,14,0,0,0.0,19.8,10.0,19.0,35.0,78.0,54.0,19.0,29.0,48.666666666666664,55.583333333333336,44.958333333333336,19.16400422591831
2016-08-01 15:00:00+00:00,12.0,23.951,43.12282,8,15,0,0,0.0,21.129883,10.0,9.0,33.0,75.0,57.0,22.0,20.333333333333332,37.166666666666664,51.833333333333336,44.541666666666664,19.849387607828042
2016-08-01 16:00:00+00:00,10.0,24.651001,41.213657,8,16,0,0,0.0,21.758419,12.0,12.0,19.0,52.0,61.0,22.0,13.333333333333334,26.666666666666668,48.083333333333336,44.125,20.43933228723058
2016-08-01 17:00:00+00:00,12.0,25.051,39.576363,8,17,0,0,0.0,21.175837,15.0,10.0,9.0,35.0,59.0,25.0,10.333333333333334,19.666666666666668,43.833333333333336,43.625,21.138903965664014
2016-08-01 18:00:00+00:00,14.0,25.151001,38.68991,8,18,0,0,0.0,19.576189,15.0,12.0,12.0,33.0,74.0,20.0,11.333333333333334,15.833333333333334,39.916666666666664,43.083333333333336,21.793330983636242
2016-08-01 19:00:00+00:00,10.0,24.851,38.864666,8,19,0,0,0.0,16.299694,9.0,14.0,10.0,19.0,70.0,23.0,12.0,12.666666666666666,34.916666666666664,42.833333333333336,22.10187217461881
2016-08-01 20:00:00+00:00,23.0,23.901001,42.39653,8,20,0,0,0.0,9.693296,10.0,10.0,12.0,9.0,78.0,45.0,12.0,11.166666666666666,29.916666666666668,42.291666666666664,22.758618370738773
2016-08-01 21:00:00+00:00,16.0,22.001,49.012276,8,21,0,0,0.0,8.942214,11.0,23.0,14.0,12.0,75.0,48.0,15.666666666666666,13.5,25.333333333333332,41.375,23.085497988809017
2016-08-01 22:00:00+00:00,20.0,20.201,58.679993,8,22,0,0,0.0,8.669949,7.0,16.0,10.0,10.0,52.0,47.0,16.333333333333332,14.166666666666666,20.416666666666668,40.041666666666664,23.60449324703406
2016-08-01 23:00:00+00:00,19.0,18.501,67.18742,8,23,0,0,0.0,7.928177,6.0,20.0,23.0,12.0,35.0,52.0,19.666666666666668,15.833333333333334,17.75,38.916666666666664,23.90000303195666
2016-08-02 00:00:00+00:00,25.0,17.251,71.73576,8,0,1,0,0.0,7.145796,8.0,19.0,16.0,14.0,33.0,40.0,18.333333333333332,17.0,16.416666666666668,37.541666666666664,24.063284619242406
2016-08-02 01:00:00+00:00,42.0,16.251,73.9576,8,1,1,0,0.0,7.127636,20.0,25.0,20.0,10.0,19.0,49.0,21.333333333333332,18.833333333333332,15.75,36.916666666666664,24.191117066550234
2016-08-02 02:00:00+00:00,47.0,15.551001,75.569954,8,2,1,0,0.0,7.145796,18.0,42.0,19.0,23.0,9.0,54.0,28.666666666666668,24.166666666666668,17.666666666666668,36.625,24.081045225040306
2016-08-02 03:00:00+00:00,63.0,15.001,76.998726,8,3,1,0,0.0,7.127636,13.0,47.0,25.0,16.0,12.0,57.0,38.0,28.166666666666668,20.833333333333332,36.333333333333336,23.90318637421759
2016-08-02 04:00:00+00:00,64.0,14.601,77.4495,8,4,1,0,0.0,6.8777895,15.0,63.0,42.0,20.0,10.0,61.0,50.666666666666664,36.0,25.083333333333332,36.583333333333336,24.158744328632515
2016-08-02 05:00:00+00:00,101.0,14.201,78.426544,8,5,1,0,0.0,7.145796,9.0,64.0,47.0,19.0,12.0,59.0,58.0,43.333333333333336,29.583333333333332,36.708333333333336,24.297931861654913
2016-08-02 06:00:00+00:00,72.0,13.951,78.91411,8,6,1,0,0.0,7.2,9.0,101.0,63.0,25.0,14.0,74.0,76.0,57.0,37.0,38.458333333333336,27.300229600351084
2016-08-02 07:00:00+00:00,83.0,13.701,78.87744,8,7,1,0,0.0,6.618519,19.0,72.0,64.0,42.0,10.0,70.0,79.0,64.83333333333333,41.833333333333336,38.375,27.18985184730256
2016-08-02 08:00:00+00:00,43.0,13.601,79.12695,8,8,1,0,0.0,9.686609,16.0,83.0,101.0,47.0,23.0,78.0,85.33333333333333,71.66666666666667,47.916666666666664,38.916666666666664,27.965688086384162
2016-08-02 09:00:00+00:00,19.0,13.601,82.358574,8,9,1,0,0.0,13.661038,19.0,43.0,72.0,63.0,16.0,75.0,66.0,71.0,49.583333333333336,37.458333333333336,26.72399860517279
2016-08-02 10:00:00+00:00,20.0,13.301001,92.13781,8,10,1,0,0.0,10.594036,14.0,19.0,83.0,64.0,20.0,52.0,48.333333333333336,63.666666666666664,49.833333333333336,35.125,25.72988872717963
2016-08-02 11:00:00+00:00,15.0,14.751,94.651375,8,11,1,0,0.0,12.979984,14.0,20.0,43.0,101.0,19.0,35.0,27.333333333333332,56.333333333333336,49.833333333333336,33.791666666666664,25.64638997677026
2016-08-02 12:00:00+00:00,9.0,15.901001,89.644,8,12,1,0,0.2,15.328561,12.0,15.0,19.0,72.0,25.0,33.0,18.0,42.0,49.5,32.958333333333336,25.928797431271015
2016-08-02 13:00:00+00:00,13.0,17.151001,81.465004,8,13,1,0,0.2,14.578888,12.0,9.0,20.0,83.0,42.0,19.0,14.666666666666666,31.5,48.166666666666664,31.958333333333332,26.385897364125167
2016-08-02 14:00:00+00:00,10.0,17.901001,76.69779,8,14,1,0,0.1,12.413477,15.0,13.0,15.0,43.0,47.0,9.0,12.333333333333334,19.833333333333332,45.75,31.708333333333332,26.54197523311641
2016-08-02 15:00:00+00:00,10.0,18.451,73.37587,8,15,1,0,0.1,11.4862,11.0,10.0,9.0,19.0,63.0,12.0,10.666666666666666,14.333333333333334,42.666666666666664,31.75,26.505536747269844
2016-08-02 16:00:00+00:00,12.0,18.801,71.32111,8,16,1,0,0.2,12.287555,38.0,10.0,13.0,20.0,64.0,10.0,11.0,12.833333333333334,38.25,31.666666666666668,26.573387581116457
2016-08-02 17:00:00+00:00,15.0,18.351,75.29023,8,17,1,0,0.0,13.217443,30.0,12.0,10.0,15.0,101.0,12.0,10.666666666666666,11.5,33.916666666666664,31.75,26.505536747269844
2016-08-02 18:00:00+00:00,15.0,17.501,81.510124,8,18,1,0,0.0,13.53236,30.0,15.0,10.0,9.0,72.0,14.0,12.333333333333334,11.5,26.75,31.875,26.415266501548466
2016-08-02 19:00:00+00:00,9.0,16.451,83.25039,8,19,1,0,0.0,12.4811535,22.0,15.0,12.0,13.0,83.0,10.0,14.0,12.5,22.0,31.916666666666668,26.386618259799953
2016-08-02 20:00:00+00:00,10.0,15.451,86.740486,8,20,1,0,0.0,12.4811535,23.0,9.0,15.0,10.0,43.0,23.0,13.0,11.833333333333334,15.833333333333334,31.875,26.423494979970464
2016-08-02 21:00:00+00:00,11.0,14.401,90.11722,8,21,1,0,0.0,12.10157,22.0,10.0,15.0,10.0,19.0,16.0,11.333333333333334,11.833333333333334,13.083333333333334,31.333333333333332,26.74463240201374
2016-08-02 22:00:00+00:00,7.0,13.651,92.46135,8,22,1,0,0.0,13.363711,18.0,11.0,9.0,12.0,20.0,20.0,10.0,12.0,12.416666666666666,31.125,26.888356135178228
2016-08-02 23:00:00+00:00,6.0,13.251,93.971016,8,23,1,0,0.0,13.53236,14.0,7.0,10.0,15.0,15.0,19.0,9.333333333333334,11.166666666666666,11.333333333333334,30.583333333333332,27.25071465623177
2016-08-03 00:00:00+00:00,8.0,13.051001,94.58197,8,0,2,0,0.0,13.0447235,22.0,6.0,11.0,15.0,9.0,25.0,8.0,9.666666666666666,10.583333333333334,30.041666666666668,27.617699376316317
2016-08-03 01:00:00+00:00,20.0,12.751,94.56958,8,1,2,0,0.0,12.413477,22.0,8.0,7.0,9.0,13.0,42.0,7.0,8.5,10.5,29.333333333333332,27.968408679400657
2016-08-03 02:00:00+00:00,18.0,12.651,95.191,8,2,2,0,0.0,11.4862,12.0,20.0,6.0,10.0,10.0,47.0,11.333333333333334,10.333333333333334,11.083333333333334,28.416666666666668,27.89563884672064
2016-08-03 03:00:00+00:00,13.0,12.601,94.875824,8,3,2,0,0.0,11.384198,18.0,18.0,8.0,11.0,10.0,63.0,15.333333333333334,11.666666666666666,11.75,27.208333333333332,27.682955306338894
2016-08-03 04:00:00+00:00,15.0,12.701,93.32772,8,4,2,0,0.0,11.592894,21.0,13.0,20.0,7.0,12.0,64.0,17.0,12.0,12.0,25.125,26.737552975738787
2016-08-03 05:00:00+00:00,9.0,12.751,92.41016,8,5,2,0,0.0,11.246759,18.0,15.0,18.0,6.0,15.0,101.0,15.333333333333334,13.333333333333334,12.25,23.083333333333332,25.481308864524188
2016-08-03 06:00:00+00:00,9.0,12.701,92.4073,8,6,2,0,0.0,10.703569,14.0,9.0,13.0,8.0,15.0,72.0,12.333333333333334,13.833333333333334,11.75,19.25,19.458428373910696
2016-08-03 07:00:00+00:00,19.0,12.751,92.10525,8,7,2,0,0.0,10.948973,9.0,9.0,15.0,20.0,9.0,83.0,11.0,14.0,11.25,16.625,15.969570248226718
2016-08-03 08:00:00+00:00,16.0,12.801001,91.804306,8,8,2,0,0.0,10.233123,9.0,19.0,9.0,18.0,10.0,43.0,12.333333333333334,13.833333333333334,12.083333333333334,13.958333333333334,7.503501598046666
2016-08-03 09:00:00+00:00,19.0,12.801001,91.804306,8,9,2,0,0.0,10.009036,4.0,16.0,9.0,13.0,11.0,19.0,14.666666666666666,13.5,12.583333333333334,12.833333333333334,4.300320176823275
2016-08-03 10:00:00+00:00,14.0,12.851,92.11118,8,10,2,0,0.0,8.707237,6.0,19.0,19.0,15.0,7.0,20.0,18.0,14.5,13.25,12.833333333333334,4.300320176823275
2016-08-03 11:00:00+00:00,14.0,13.201,90.32675,8,11,2,0,0.0,9.693296,10.0,14.0,16.0,9.0,6.0,15.0,16.333333333333332,14.333333333333334,13.833333333333334,12.583333333333334,4.031578250314731
2016-08-03 12:00:00+00:00,12.0,14.001,86.31519,8,12,2,0,0.0,10.137692,11.0,14.0,19.0,9.0,8.0,9.0,15.666666666666666,15.166666666666666,14.5,12.541666666666666,4.010628994003463
2016-08-03 13:00:00+00:00,12.0,15.151,81.20407,8,13,2,0,0.0,10.661107,11.0,12.0,14.0,19.0,20.0,13.0,13.333333333333334,15.666666666666666,14.833333333333334,12.666666666666666,3.9416027049999545
2016-08-03 14:00:00+00:00,15.0,17.001,71.92614,8,14,2,0,0.0,11.013882,17.0,12.0,14.0,16.0,18.0,10.0,12.666666666666666,14.5,14.166666666666666,12.625,3.943211006715625
2016-08-03 15:00:00+00:00,11.0,18.751,64.003075,8,15,2,0,0.0,9.9571085,19.0,15.0,12.0,19.0,13.0,10.0,13.0,14.333333333333334,13.916666666666666,12.833333333333334,3.930556622454866
2016-08-03 16:00:00+00:00,38.0,19.951,59.39857,8,16,2,0,0.0,8.287822,18.0,11.0,12.0,14.0,15.0,12.0,12.666666666666666,13.0,13.75,12.875,3.904428923337735
2016-08-03 17:00:00+00:00,30.0,20.501,56.473545,8,17,2,0,0.0,7.342588,20.0,38.0,15.0,14.0,9.0,15.0,21.333333333333332,17.0,15.666666666666666,13.958333333333334,6.436844802735076
2016-08-03 18:00:00+00:00,30.0,20.201,58.87372,8,18,2,0,0.0,9.085988,28.0,30.0,11.0,12.0,9.0,15.0,26.333333333333332,19.666666666666668,17.416666666666668,14.583333333333334,7.222649560007144
2016-08-03 19:00:00+00:00,22.0,19.451,63.7378,8,19,2,0,0.0,12.738099,48.0,30.0,38.0,12.0,19.0,9.0,32.666666666666664,22.666666666666668,19.166666666666668,15.208333333333334,7.879412727325615
2016-08-03 20:00:00+00:00,23.0,17.901001,74.97133,8,20,2,0,0.0,12.738099,43.0,22.0,30.0,15.0,16.0,10.0,27.333333333333332,24.333333333333332,19.416666666666668,15.75,7.880907032326831
2016-08-03 21:00:00+00:00,22.0,16.001,87.92673,8,21,2,0,0.0,11.808878,38.0,23.0,30.0,11.0,19.0,11.0,25.0,25.666666666666668,20.0,16.291666666666668,7.915198185695991
2016-08-03 22:00:00+00:00,18.0,14.901,94.65742,8,22,2,0,0.0,13.276144,31.0,22.0,22.0,38.0,14.0,7.0,22.333333333333332,27.5,20.25,16.75,7.9139392708443985
2016-08-03 23:00:00+00:00,14.0,14.601,96.50564,8,23,2,0,0.0,11.457958,34.0,18.0,23.0,30.0,14.0,6.0,21.0,24.166666666666668,20.583333333333332,17.208333333333332,7.6384562899029556
2016-08-04 00:00:00+00:00,22.0,14.501,96.81638,8,0,3,0,0.0,11.212135,30.0,14.0,22.0,30.0,12.0,8.0,18.0,21.5,20.583333333333332,17.541666666666668,7.294900939022359
2016-08-04 01:00:00+00:00,22.0,14.501,96.81638,8,1,3,0,0.0,11.592894,47.0,22.0,18.0,22.0,12.0,20.0,18.0,20.166666666666668,21.416666666666668,18.125,7.054523679727099
2016-08-04 02:00:00+00:00,12.0,14.301001,97.12628,8,2,3,0,0.0,10.495713,51.0,22.0,14.0,23.0,15.0,18.0,19.333333333333332,20.166666666666668,22.25,18.208333333333332,7.089362310604443
2016-08-04 03:00:00+00:00,18.0,14.201,96.80907,8,3,3,0,0.0,9.983106,52.0,12.0,22.0,22.0,11.0,13.0,18.666666666666668,18.333333333333332,22.0,17.958333333333332,7.201927077053246
2016-08-04 04:00:00+00:00,21.0,14.101,96.49227,8,4,3,0,0.0,10.483357,43.0,18.0,22.0,18.0,38.0,15.0,17.333333333333332,17.666666666666668,22.583333333333332,18.166666666666668,7.124157717822513
2016-08-04 05:00:00+00:00,18.0,13.951,96.80294,8,5,3,0,0.0,9.904906,37.0,21.0,12.0,14.0,30.0,9.0,17.0,18.166666666666668,21.166666666666668,18.416666666666668,7.113469566629674
2016-08-04 06:00:00+00:00,14.0,13.851,96.80049,8,6,3,0,0.0,10.137692,26.0,18.0,18.0,22.0,30.0,9.0,19.0,18.833333333333332,20.166666666666668,18.791666666666668,6.826923469468163
2016-08-04 07:00:00+00:00,9.0,14.051001,95.55293,8,7,3,0,0.0,10.137692,22.0,14.0,21.0,22.0,22.0,19.0,17.666666666666668,17.5,18.833333333333332,19.0,6.587207629020832
2016-08-04 08:00:00+00:00,9.0,13.951,95.54954,8,8,3,0,0.0,10.041354,17.0,9.0,18.0,12.0,23.0,16.0,13.666666666666666,15.333333333333334,17.75,18.583333333333332,6.896228753057498
2016-08-04 09:00:00+00:00,4.0,13.951,95.23843,8,9,3,0,0.0,9.346143,23.0,9.0,14.0,18.0,22.0,19.0,10.666666666666666,14.833333333333334,16.583333333333332,18.291666666666668,7.153467791867077
2016-08-04 10:00:00+00:00,6.0,14.001,94.93012,8,10,3,0,0.0,8.557102,23.0,4.0,9.0,21.0,18.0,14.0,7.333333333333333,12.5,15.083333333333334,17.666666666666668,7.721605299793655
2016-08-04 11:00:00+00:00,10.0,14.551001,90.42317,8,11,3,0,0.0,10.805999,29.0,6.0,9.0,18.0,14.0,14.0,6.333333333333333,10.0,14.083333333333334,17.333333333333332,8.052364852026349
2016-08-04 12:00:00+00:00,11.0,16.051,81.58852,8,12,3,0,0.0,10.464798,27.0,10.0,4.0,14.0,22.0,12.0,6.666666666666667,8.666666666666666,13.75,17.166666666666668,8.16496580927753
2016-08-04 13:00:00+00:00,11.0,17.851,73.27037,8,13,3,0,0.0,10.805999,21.0,11.0,6.0,9.0,22.0,12.0,9.0,8.166666666666666,12.833333333333334,17.125,8.19497460006171
2016-08-04 14:00:00+00:00,17.0,19.801,64.44471,8,14,3,0,0.0,9.726665,25.0,11.0,10.0,9.0,12.0,15.0,10.666666666666666,8.5,11.916666666666666,17.083333333333332,8.224653642326606
2016-08-04 15:00:00+00:00,19.0,21.251,58.54836,8,15,3,0,0.0,8.647496,37.0,17.0,11.0,4.0,18.0,11.0,13.0,9.833333333333334,12.333333333333334,17.166666666666668,8.21275077926533
2016-08-04 16:00:00+00:00,18.0,22.101,54.145508,8,16,3,0,0.0,7.8625183,22.0,19.0,11.0,6.0,21.0,38.0,15.666666666666666,12.333333333333334,12.416666666666666,17.5,8.11332773629453
2016-08-04 17:00:00+00:00,20.0,22.451,51.62861,8,17,3,0,0.0,6.638072,27.0,18.0,17.0,10.0,18.0,30.0,18.0,14.333333333333334,12.166666666666666,16.666666666666668,6.844017804634161
2016-08-04 18:00:00+00:00,28.0,22.501,50.6307,8,18,3,0,0.0,6.151683,16.0,20.0,19.0,11.0,14.0,30.0,19.0,16.0,12.333333333333334,16.25,6.277980844050529
2016-08-04 19:00:00+00:00,48.0,22.351,52.63157,8,19,3,0,0.0,7.8954163,24.0,28.0,18.0,11.0,9.0,22.0,22.0,18.833333333333332,13.5,16.166666666666668,6.0982297264948935
2016-08-04 20:00:00+00:00,43.0,21.001,61.227535,8,20,3,0,0.0,10.383987,15.0,48.0,20.0,17.0,9.0,23.0,32.0,25.0,16.75,17.25,8.862475853895116
2016-08-04 21:00:00+00:00,38.0,18.851,74.16324,8,21,3,0,0.0,9.387651,22.0,43.0,28.0,19.0,4.0,22.0,39.666666666666664,29.333333333333332,19.583333333333332,18.083333333333332,10.25719966304354
2016-08-04 22:00:00+00:00,31.0,17.201,86.34922,8,22,3,0,0.0,7.9036193,35.0,38.0,48.0,18.0,6.0,18.0,43.0,32.5,22.416666666666668,18.75,11.01481216165423
2016-08-04 23:00:00+00:00,34.0,16.501,91.732216,8,23,3,0,0.0,6.489992,40.0,31.0,43.0,20.0,10.0,14.0,37.333333333333336,34.666666666666664,24.5,19.291666666666668,11.292472162296264
2016-08-05 00:00:00+00:00,30.0,16.051,94.703545,8,0,4,0,0.0,5.3517847,42.0,34.0,38.0,28.0,11.0,22.0,34.333333333333336,37.0,26.5,20.125,11.618248390018952
2016-08-05 01:00:00+00:00,47.0,15.951,96.851395,8,1,4,0,0.0,4.5820518,41.0,30.0,31.0,48.0,11.0,22.0,31.666666666666668,37.333333333333336,28.083333333333332,20.458333333333332,11.787905248386226
2016-08-05 02:00:00+00:00,51.0,15.801001,97.78415,8,2,4,0,0.0,4.198285,47.0,47.0,34.0,43.0,17.0,12.0,37.0,37.166666666666664,31.083333333333332,21.5,12.974892141631097
2016-08-05 03:00:00+00:00,52.0,15.401,98.72453,8,3,4,0,0.0,3.0758414,44.0,51.0,30.0,38.0,19.0,18.0,42.666666666666664,38.5,33.916666666666664,23.125,14.124639279734275
2016-08-05 04:00:00+00:00,43.0,15.151,98.40487,8,4,4,0,0.0,5.1919937,33.0,52.0,47.0,31.0,18.0,21.0,50.0,40.833333333333336,36.666666666666664,24.541666666666668,15.248604117631075
2016-08-05 05:00:00+00:00,37.0,14.901,97.45369,8,5,4,0,0.0,5.4477882,37.0,43.0,51.0,34.0,20.0,18.0,48.666666666666664,42.833333333333336,38.75,25.458333333333332,15.681557061850121
2016-08-05 06:00:00+00:00,26.0,14.301001,97.75853,8,6,4,0,0.0,7.2359104,33.0,37.0,52.0,30.0,28.0,14.0,44.0,43.333333333333336,40.166666666666664,26.25,15.768019367777681
2016-08-05 07:00:00+00:00,22.0,14.001,99.676285,8,7,4,0,0.0,7.5599995,33.0,26.0,43.0,47.0,48.0,9.0,35.333333333333336,42.666666666666664,40.0,26.75,15.551457362156121
2016-08-05 08:00:00+00:00,17.0,13.801001,99.675804,8,8,4,0,0.0,7.2359104,31.0,22.0,37.0,51.0,43.0,9.0,28.333333333333332,38.5,37.833333333333336,27.291666666666668,15.126938730699019
2016-08-05 09:00:00+00:00,23.0,13.651,99.35174,8,9,4,0,0.0,7.2805495,31.0,17.0,26.0,52.0,38.0,4.0,21.666666666666668,32.833333333333336,35.666666666666664,27.625,14.790750635036385
2016-08-05 10:00:00+00:00,23.0,13.551001,98.7062,8,10,4,0,0.0,6.924738,31.0,23.0,22.0,43.0,31.0,6.0,20.666666666666668,28.0,34.416666666666664,28.416666666666668,13.9561944067444
